lat,lng
40.7605343,-73.8928993
40.7189407,-73.9565371
40.7320364,-73.9189192
40.684011,-73.8536491
40.7433245,-73.8183041
40.7162074,-73.9660983
40.7506635,-73.9080738
40.710389,-73.8042508
40.8255299,-73.9059361
40.8140325,-73.820528
40.7376906,-73.7684572
40.8696942,-73.8662062
40.6976155,-73.9363881
40.7058589,-73.7272805
40.6391997,-73.9387318
40.7455568,-73.813675
40.608595,-74.0048548
40.6413379,-74.0868283
40.869274,-73.9013438
40.6096839,-73.9857594
40.6134133,-74.1112228
40.6314942,-73.9718517
40.64511,-73.9798817
40.6058131,-73.819622
40.7189542,-73.7472526
40.6663969,-73.7385662
40.7650563,-73.7452546
40.7186644,-73.9794158
40.8558927,-73.867633
40.7604548,-73.753821
40.766308,-73.8142307
40.6597054,-73.7435412
40.6626765,-73.9456127
40.8805378,-73.8321157
40.7162751,-73.879075
40.7636007,-73.7709699
40.7461074,-73.8984586
40.7716482,-73.8995244
40.6105032,-73.9576666
40.5826203,-74.0843579
40.6884638,-73.8087668
40.628723,-74.1032469
40.7700624,-73.9067834
40.7428564,-73.8302733
40.7127591,-73.9022428
40.7550297,-73.8726917
40.7147294,-73.9420676
40.7737776,-73.8218676
40.7512147,-73.8284101
40.6262181,-74.1578241
40.7686021,-73.769848
40.5423192,-74.148462
40.7475696,-73.9524799
40.5413936,-74.1446281
40.8025617,-73.9429917
40.6747993,-73.8669902
40.658393,-73.9155679
40.7539153,-73.8301393
40.7335315,-73.8959592
40.8368694,-73.9489399
40.7721924,-73.7638449
40.804696,-73.9223863
40.8432084,-73.8792237
40.7092637,-73.8283594
40.7195818,-73.7583289
40.8238869,-73.9523062
40.6022839,-73.9614962
40.8573725,-73.8860159
40.6560853,-74.0058422
40.8567791,-73.8910959
40.5939476,-74.0887003
40.7471531,-73.9854954
40.5507682,-74.1501612
40.6297311,-73.9222151
40.7105289,-73.751566
40.6912192,-73.9396792
40.7140073,-73.9417147
40.6925684,-73.7639441
40.8901351,-73.8625556
40.715463,-73.949599
40.6186007,-73.9350189
40.6067007,-74.0108222
40.7652528,-73.9950868
40.6987502,-73.9833868
40.657608,-73.9423154
40.7306048,-73.8214995
40.6063484,-73.9527245
40.6333035,-74.0260378
40.6043968,-74.0689971
40.7659113,-73.9634016
40.7688977,-73.7971581
40.7611267,-73.7637155
40.7457216,-73.950536
40.8534802,-73.9351329
40.6804767,-73.9222785
40.729063,-73.8959698
40.7027993,-73.9136435
40.6935723,-73.9227464
40.6006017,-73.7460801
40.6664017,-73.7703556
40.7549743,-73.8909483
40.6367364,-73.8983008
40.5565344,-74.1281176
40.549147,-74.1536119
40.6098933,-73.9963372
40.6791818,-73.9273563
40.6719783,-73.7514861
40.5986114,-74.0807591
40.6107043,-74.1599952
40.8380172,-73.904509
40.8698482,-73.8445915
40.8566669,-73.8654227
40.7993,-73.9411271
40.8568668,-73.8581418
40.7327172,-73.958058
40.7193808,-73.8857504
40.5867185,-73.9723386
40.6643007,-73.9291675
40.7699212,-73.769255
40.7101986,-73.9964435
40.6741303,-73.9139185
40.6989424,-73.8371676
40.6551638,-73.7367181
40.8465946,-73.8810573
40.7434555,-73.9148358
40.850612,-73.8630385
40.6554229,-73.7432981
40.7334352,-73.8641705
40.8506136,-73.9443548
40.7225251,-73.8845509
40.8421193,-73.8878563
40.722637,-73.9541825
40.8884494,-73.9092395
40.5310454,-74.2028036
40.659017,-73.9567239
40.703985,-73.7631318
40.7420646,-73.8245213
40.7711224,-73.8696353
40.6207886,-74.040474
40.5958505,-74.0623951
40.6661719,-73.7626389
40.6723802,-73.9474794
40.7175873,-73.9558454
40.7435045,-73.8356632
40.9031522,-73.8465792
40.870234,-73.9006048
40.6773362,-73.8676232
40.5795709,-73.9622041
40.7628538,-73.8692257
40.7538277,-73.7567898
40.6823776,-74.0039769
40.6114589,-74.1525344
40.5935899,-74.1928331
40.8487958,-73.9435713
40.7549579,-73.8538326
40.8180608,-73.9050001
40.8597353,-73.8262575
40.8863753,-73.91398
40.7033042,-73.9342295
40.6637286,-73.9538481
40.7537502,-73.869803
40.7544905,-74.0067388
40.828331,-73.8502025
40.6839941,-73.838942
40.7074373,-74.0040577
40.6984191,-73.8010546
40.7140289,-73.7357173
40.6300951,-74.1035049
40.8532485,-73.8352807
40.800664,-73.9464607
40.6714571,-73.9141707
40.6590121,-73.8801916
40.6851073,-73.9602225
40.7942452,-73.931133
40.6851855,-73.9204485
40.7490399,-73.9442646
40.7015883,-73.748642
40.5912687,-73.9832033
40.64992,-74.0122563
40.7117656,-73.9923205
40.8953759,-73.8635575
40.7623795,-73.929435
40.7686732,-73.7943573
40.5203393,-74.2111408
40.7240823,-73.8370922
40.6135207,-74.1552189
40.671341,-73.8995854
40.5896426,-73.9654641
40.7536947,-73.9287801
40.6332778,-73.9831783
40.8327155,-73.9287461
40.7336872,-73.92395
40.7180854,-73.9522881
40.7502089,-74.0023315
40.5985436,-74.0794843
40.8631626,-73.8645346
40.6327363,-74.0331567
40.827251,-73.9386923
40.6896621,-73.9741097
40.6772036,-73.9941559
40.7302836,-73.8482364
40.6170408,-74.0036524
40.518097,-74.2049474
40.7539371,-73.8584476
40.6758879,-73.8864811
40.8608543,-73.8408852
40.8036294,-73.9633881
40.6354423,-74.1090617
40.629333,-73.9680014
40.8628716,-73.9347787
40.599765,-73.9948217
40.6214532,-74.016988
40.7490492,-73.982023
40.7359052,-73.9133716
40.6562613,-73.9501591
40.6489241,-73.9493717
40.7052953,-74.0044183
40.6976487,-73.9859966
40.7676717,-73.8173677
40.7554296,-73.8314168
40.6871435,-73.8079946
40.5168509,-74.2323028
40.7275696,-73.9549801
40.7161767,-73.9497102
40.7047614,-73.9649031
40.7200183,-73.8733683
40.7205942,-73.7491259
40.867743,-73.8595467
40.6764488,-73.864539
40.8623951,-73.9180132
40.7681193,-73.9588624
40.6272891,-73.9421615
40.7260271,-73.7908557
40.89974,-73.8981769
40.7779053,-73.8146641
40.6504827,-74.0116762
40.757795,-73.8619046
40.7433901,-73.9861458
40.657184,-73.7659615
40.5913318,-73.786172
40.7634973,-73.9354154
40.7135528,-73.9168075
40.7611152,-73.8681318
40.6332894,-73.9121338
40.6844232,-73.978388
40.8712327,-73.8560321
40.5941552,-74.0656594
40.685062,-74.0026862
40.6873579,-73.9182933
40.6819533,-73.9595934
40.5634777,-74.0985357
40.5644181,-74.117213
40.8714777,-73.918566
40.63372,-73.9708744
40.6113469,-74.1577781
40.6113809,-73.9331603
40.6790964,-73.7982136
40.7333004,-73.8252269
40.5435508,-74.2234392
40.7164669,-74.0130802
40.7367512,-73.7110283
40.8136659,-73.9312375
40.7510861,-73.9078891
40.635097,-73.9179105
40.7241609,-73.9734866
40.7624748,-73.9282906
40.7292246,-73.7969289
40.7291125,-73.8716047
40.6872294,-73.941785
40.6452458,-73.9326147
40.8445995,-73.9424605
40.6047685,-73.9908743
40.7459518,-73.9980079
40.7666673,-73.9303872
40.820189,-73.8906752
40.6709745,-73.7860212
40.6829709,-73.976665
40.7313417,-73.8241496
40.7007989,-73.8945749
40.7541077,-73.7232034
40.6998237,-73.9962474
40.7489858,-73.979955
40.666137,-73.8242133
40.7192516,-73.8801229
40.6716623,-73.7329724
40.6659541,-73.7608301
40.8717676,-73.9133662
40.7295189,-74.0051379
40.7149447,-73.9766502
40.8963019,-73.8468735
40.6658597,-73.7500339
40.663841,-73.878395
40.883467,-73.9015976
40.6667171,-73.8916117
40.7034228,-73.9459077
40.7416909,-73.7354052
40.7521577,-73.9289514
40.6836472,-73.946872
40.6421153,-74.0781993
40.8261772,-73.8236279
40.7546033,-73.9335616
40.777802,-73.9130732
40.8581993,-73.8709795
40.6269778,-73.9140154
40.7738617,-73.9074894
40.5749643,-74.1052337
40.8496906,-73.7874307
40.5984115,-74.0839205
40.6741204,-73.898388
40.7699034,-73.9259612
40.8462073,-73.836536
40.8190153,-73.8480268
40.8448836,-73.9102748
40.7251108,-73.7705573
40.7607077,-73.7942555
40.7399097,-73.9426547
40.8406104,-73.8541865
40.6080759,-74.1182656
40.7779733,-73.982156
40.8816867,-73.9028226
40.7191932,-73.9998413
40.8436097,-73.8850853
40.6848799,-73.9231026
40.7349432,-73.7513884
40.7034147,-73.8976472
40.7796337,-73.9108358
40.8100521,-73.8872312
40.6270896,-73.9440206
40.8399027,-73.8756121
40.6679761,-73.9339831
40.8383229,-73.9127375
40.719482,-73.8105733
40.7325142,-73.8883078
40.7183558,-73.7653967
40.7571804,-73.9739824
40.7077851,-73.9320718
40.6161091,-73.9045275
40.7150662,-73.9461868
40.5802225,-73.9575238
40.8276845,-73.8134342
40.6745733,-73.9852012
40.766512,-73.8165081
40.6772785,-73.8415215
40.7872217,-73.9562614
40.7921286,-73.971773
40.6031699,-73.9600661
40.6323551,-73.9801414
40.624743,-74.1278451
40.6382111,-74.1331999
40.580944,-74.0029052
40.727717,-73.7333359
40.751176,-73.8282226
40.8941685,-73.8569554
40.5227827,-74.2349168
40.6664558,-73.784118
40.7605862,-73.731255
40.6680272,-73.7734249
40.8679098,-73.8682888
40.634237,-73.9439137
40.8549735,-73.9039533
40.7715151,-73.9312775
40.8446816,-73.8442924
40.6368606,-74.1591608
40.6031617,-73.9816806
40.841533,-73.8807158
40.6030962,-73.9365573
40.8506691,-73.88242
40.7048242,-74.0068996
40.7432,-73.7193475
40.7329913,-73.8021674
40.8154185,-73.8450726
40.8161389,-73.8948691
40.8768267,-73.8540854
40.6884847,-73.9973317
40.7489507,-73.7905311
40.6776301,-73.894388
40.7666068,-73.8911639
40.5826789,-74.1092492
40.6955857,-73.9207679
40.6377001,-74.0880414
40.7547481,-73.9878904
40.8290746,-73.8229229
40.7319646,-73.9741129
40.8195269,-73.9162017
40.7312981,-73.957828
40.6547093,-73.7433081
40.7463582,-73.8624444
40.7423751,-74.0087909
40.8897167,-73.8638078
40.8540046,-73.8338419
40.8798183,-73.8802204
40.6595322,-73.7326028
40.6208475,-74.0267714
40.6888137,-73.7640078
40.6125018,-74.0649607
40.5765872,-73.9715041
40.8269923,-73.8200377
40.6731251,-73.7853221
40.5840327,-73.9349338
40.666098,-73.8388158
40.6775697,-73.8246483
40.6813145,-73.947631
40.8160806,-73.9176873
40.5765074,-73.9706078
40.6825998,-73.9559659
40.7502409,-73.759683
40.769901,-73.968905
40.636007,-73.9125085
40.7473159,-73.8693428
40.7954368,-73.9439476
40.8207698,-73.9545846
40.7413843,-73.7088466
40.6431465,-73.9980109
40.8897408,-73.8459049
40.6712,-73.7665035
40.8757563,-73.8357185
40.6375249,-74.1207823
40.618242,-73.9840682
40.8678592,-73.8412228
40.697618,-73.8285769
40.599075,-73.9049732
40.6938865,-73.9992355
40.788556,-73.7823317
40.6090498,-73.970896
40.6148993,-73.9196534
40.6921483,-73.9194594
40.840633,-73.9151776
40.7732352,-73.7651222
40.7502037,-73.899712
40.708362,-73.9240025
40.7541542,-73.9803938
40.6706159,-73.8427918
40.7647053,-73.8109934
40.7749666,-73.9567966
40.7372519,-73.9179831
40.6472719,-73.9973009
40.6355184,-73.963347
40.7265486,-73.9483711
40.7219098,-73.9874418
40.7033747,-73.9376305
40.6261836,-73.994146
40.7354974,-73.8697016
40.731388,-73.949338
40.6672454,-73.8238716
40.6778626,-73.9386241
40.8596461,-73.8617546
40.8715107,-73.8705632
40.8218813,-73.8592605
40.6104432,-73.9259256
40.697819,-73.9278192
40.8108509,-73.8818581
40.6261473,-74.157406
40.7087102,-73.7790469
40.7043845,-73.9018151
40.7432122,-74.0086142
40.7070163,-73.7982589
40.6922774,-73.9881866
40.6628356,-73.9177502
40.767701,-73.7792302
40.7031519,-74.0144301
40.749638,-73.9990364
40.6377818,-74.0179326
40.6347476,-74.1122528
40.855636,-73.8404603
40.7449316,-73.7855888
40.7360047,-73.9936167
40.8567812,-73.9336801
40.8823293,-73.8536827
40.7317534,-73.8535876
40.6716514,-73.9063586
40.5839933,-73.9675136
40.6063279,-73.9964634
40.8342111,-73.8843932
40.728178,-73.8398526
40.5945347,-74.1619441
40.5644831,-74.0976302
40.6289701,-73.903223
40.6856415,-73.7643941
40.6424437,-74.0059131
40.8806097,-73.8269009
40.7135634,-73.7290149
40.7062657,-73.939038
40.7424573,-73.8642388
40.7454509,-73.7083741
40.7068685,-73.7907968
40.6564453,-73.7644215
40.7880917,-73.9827
40.7744159,-73.7978525
40.7468122,-73.891752
40.8408028,-73.8212111
40.6446634,-74.0984646
40.7744127,-73.8454171
40.6365919,-73.9947324
40.7692229,-73.9222038
40.7307985,-73.7839528
40.7441203,-73.7174345
40.7244966,-73.7246817
40.6265134,-74.023852
40.6866005,-73.8731108
40.8102893,-73.9017086
40.8481221,-73.9297055
40.6338766,-73.8954985
40.7416506,-73.7165681
40.7562117,-73.9289543
40.7717829,-73.9654346
40.8294319,-73.9419533
40.7465505,-73.8649017
40.6922271,-73.9309084
40.5754147,-74.1190357
40.645629,-73.8889001
40.6474307,-73.8726801
40.7005726,-73.772308
40.6688988,-73.95861
40.5891077,-73.8010058
40.7808529,-73.8441637
40.7212828,-73.8140964
40.644494,-73.928594
40.6805821,-73.9891297
40.6137041,-74.1247444
40.776997,-73.8147894
40.764417,-73.9029044
40.7328869,-73.8744191
40.7191256,-73.7913993
40.692671,-73.8261519
40.6111819,-74.1525992
40.8094878,-73.9454963
40.8378034,-73.9421411
40.8108667,-73.9672128
40.8010532,-73.9102472
40.7124857,-73.8174251
40.5539643,-74.14508
40.713399,-73.9564037
40.622776,-74.1474072
40.6757537,-73.971422
40.7057932,-74.0038701
40.8422488,-73.9140226
40.6249901,-74.144024
40.7132852,-73.7357924
40.7259275,-73.8908729
40.7626784,-73.9543321
40.7109836,-74.0005086
40.6336441,-74.1421403
40.6452388,-73.9787034
40.5909813,-73.9896232
40.7291656,-73.7390488
40.7162674,-73.7958248
40.6936218,-73.7287843
40.8680347,-73.8313844
40.7075327,-73.7572075
40.7570515,-73.9128224
40.6382396,-74.108688
40.7393958,-73.8779179
40.6618863,-73.8780165
40.5788774,-74.1683392
40.7541868,-73.7915145
40.832359,-73.8276769
40.6312719,-74.0763745
40.8229458,-73.8681791
40.8149368,-73.9149539
40.7056666,-73.8184645
40.6897833,-73.9651886
40.6842767,-73.7750138
40.8341464,-73.8827577
40.6884658,-73.8038644
40.6563063,-73.7275916
40.5837797,-73.9573487
40.5952986,-74.0628627
40.6241247,-74.0106233
40.7040041,-73.8559207
40.6924592,-73.7268654
40.5727507,-73.9970447
40.746417,-73.9818325
40.8708573,-73.8977908
40.8104721,-73.8844561
40.6869823,-73.7597018
40.6988302,-73.8207191
40.8651071,-73.9184473
40.809693,-73.9440837
40.5982599,-73.9317331
40.7461632,-73.9566493
40.7856967,-73.8541876
40.7607987,-73.7352899
40.5877377,-73.9504046
40.8134651,-73.8914341
40.8541683,-73.9337044
40.8417519,-73.8854499
40.6827016,-73.9290074
40.8061283,-73.9673746
40.7090732,-73.7896321
40.627741,-74.0322572
40.6266721,-74.1282631
40.6198705,-74.0263171
40.8269812,-73.8307911
40.7561391,-73.9831689
40.7114306,-73.7284402
40.8172994,-73.8174266
40.7091424,-73.9508301
40.6852168,-73.9592778
40.7312866,-73.8577416
40.665554,-73.8785866
40.7351265,-74.0015732
40.8791473,-73.8713728
40.6849875,-73.8816665
40.8423764,-73.9427443
40.6806767,-73.9140291
40.7799707,-73.7975288
40.5779525,-74.1349553
40.6755098,-74.0007414
40.7184964,-73.73531
40.7750651,-73.8150511
40.6981167,-73.9775324
40.7845914,-73.9419707
40.8791807,-73.8820694
40.5657383,-74.1172981
40.6101825,-74.0354679
40.7361296,-73.7555481
40.7289346,-73.874542
40.6129153,-74.0043581
40.8650949,-73.8369885
40.7537176,-73.7871125
40.6656789,-73.7482921
40.8439815,-73.9229549
40.7488784,-73.7712371
40.6400004,-73.9019314
40.6707483,-73.9504186
40.7446864,-73.9164943
40.6357758,-73.8866466
40.8391702,-73.8362823
40.6561339,-73.9082437
40.6766015,-73.7419476
40.7407477,-73.871723
40.544326,-74.1481606
40.7281277,-73.8021926
40.7083329,-73.8476227
40.525494,-74.2156066
40.8074574,-73.9339418
40.6921949,-73.9862718
40.725178,-73.9727295
40.609768,-74.0696797
40.7578128,-73.979364
40.5765368,-74.1168383
40.7525558,-73.7709609
40.5945938,-73.9954991
40.6422535,-73.9274145
40.7838899,-73.9502838
40.7461162,-73.7357595
40.7473436,-73.8905746
40.6558844,-73.9423998
40.8272005,-73.9366797
40.640237,-73.9059739
40.7680144,-73.9042199
40.6420832,-73.9843039
40.7375562,-73.8508811
40.827926,-73.8644944
40.6388362,-73.9231665
40.7010781,-73.961219
40.5126742,-74.2437751
40.55333,-74.1919856
40.6808288,-73.8271851
40.7624859,-73.7909687
40.8127256,-73.9493013
40.8526014,-73.827816
40.7008278,-73.9331391
40.8107277,-73.9246479
40.6901224,-73.9231687
40.6756234,-73.8882552
40.7671096,-73.9817185
40.8108965,-73.9469221
40.7175096,-73.7802875
40.828297,-73.9508577
40.9004226,-73.8973863
40.6331508,-73.9670268
40.6831533,-73.7802961
40.5957508,-73.9529121
40.7283122,-73.9590097
40.6719259,-73.9391775
40.7826298,-73.9749835
40.6052012,-74.0851895
40.6732623,-74.0002812
40.6665918,-73.7820377
40.6337635,-74.0852007
40.686618,-73.8691553
40.5023408,-74.2407781
40.68636,-73.8100256
40.6659096,-73.7699752
40.7212346,-73.9877702
40.5462686,-74.2010075
40.7029101,-73.7609572
40.8843695,-73.901043
40.657478,-73.979514
40.8070452,-73.9697918
40.6037686,-74.1315683
40.8251521,-73.8227526
40.6111506,-73.9291735
40.7186303,-73.8873137
40.7553303,-73.9911785
40.7542036,-73.8358342
40.5304018,-74.2050859
40.7759691,-73.7992596
40.6289866,-74.0410523
40.7675006,-73.8330144
40.7692627,-73.801825
40.8642556,-73.8881227
40.6265978,-74.1611825
40.6884071,-73.9865683
40.8276556,-73.8860957
40.6277441,-74.077516
40.6673648,-73.9221676
40.7642656,-73.7713286
40.5254135,-74.2009628
40.8024695,-73.9586895
40.7018972,-73.8949555
40.7696387,-73.9918914
40.6849032,-73.9294521
40.633368,-73.9108907
40.8221714,-73.9403626
40.6293978,-73.9745149
40.6627287,-73.7478621
40.6829865,-73.8619441
40.6675748,-73.8256947
40.5905464,-74.1053374
40.7199149,-73.7910661
40.841187,-73.8859641
40.6983447,-73.9215724
40.6788433,-73.754179
40.8225488,-73.8183697
40.7015654,-73.727706
40.7043619,-73.8110527
40.7329483,-73.8521633
40.6007204,-73.7451505
40.6903829,-73.8111788
40.8673248,-73.8225328
40.6912281,-73.9821324
40.6975721,-73.811566
40.7137554,-73.7373705
40.7893306,-73.8497486
40.7265271,-73.9958437
40.7070523,-73.9320869
40.8071134,-73.8826269
40.6747442,-73.7822093
40.7404293,-73.7222461
40.7118601,-73.7355383
40.877046,-73.9002149
40.6781535,-73.9439272
40.7001028,-73.9883439
40.6400466,-73.9474436
40.622788,-73.9900937
40.6547595,-74.0072332
40.8826637,-73.8599419
40.6666673,-73.7798746
40.7950523,-73.9331565
40.627573,-73.9765763
40.7915511,-73.807331
40.7633822,-73.8302956
40.6797866,-73.9384349
40.6758525,-73.8506459
40.6677237,-73.8516735
40.7499801,-73.9116261
40.6713386,-73.9447945
40.8258487,-73.9099175
40.822689,-73.9494635
40.600697,-73.9603628
40.76825,-73.896201
40.6374565,-73.9288573
40.7902433,-73.9731461
40.5959515,-74.072816
40.6355144,-73.980843
40.8558226,-73.8926302
40.7877287,-73.8364015
40.757707,-73.7638432
40.6808089,-73.8501481
40.6552018,-73.8935477
40.7790427,-73.9434902
40.8433759,-73.8368899
40.7186539,-73.9112131
40.7061417,-74.0060197
40.8042657,-73.9154515
40.6981803,-73.8397732
40.7299922,-73.9039819
40.8787403,-73.8756407
40.6641323,-73.8384673
40.7677598,-73.7741758
40.7665105,-73.7899055
40.6735409,-73.7802052
40.5981417,-73.9835653
40.8495422,-73.9363982
40.6022291,-73.9863011
40.7491519,-73.7290526
40.7407304,-73.9153842
40.8728912,-73.8806921
40.8777986,-73.8680486
40.6683716,-73.8089161
40.6760158,-73.893976
40.6258233,-73.9276125
40.6801934,-73.740268
40.7497247,-73.9836217
40.7350211,-73.8951017
40.679351,-73.750341
40.8842556,-73.8875863
40.681595,-73.8034664
40.8292339,-73.8755055
40.7653606,-73.8023636
40.7412607,-73.9200279
40.8239498,-73.8607014
40.6940116,-73.9610935
40.8179808,-73.9189169
40.759986,-73.8021522
40.8141049,-73.9408539
40.7759661,-73.7824451
40.6255109,-74.0759824
40.6171702,-74.0865699
40.6269858,-73.9449501
40.8627859,-73.8444417
40.6800964,-73.8959741
40.6653557,-73.8169342
40.7361468,-73.9115415
40.7758579,-73.7668563
40.7024558,-73.874462
40.7211546,-73.8014016
40.7119038,-73.9001844
40.7141574,-73.7477325
40.7632002,-73.9210809
40.6306875,-73.9894621
40.6081369,-74.1484787
40.8820151,-73.8661995
40.7425328,-73.8803373
40.8070898,-73.9417705
40.7264018,-73.7798541
40.6015858,-74.089355
40.6290881,-73.9768496
40.709457,-73.7560355
40.8123086,-73.8963599
40.8818315,-73.8762605
40.6334868,-73.9865469
40.8109488,-73.9271438
40.7239576,-73.7301652
40.6413461,-74.0295417
40.7150376,-73.9968076
40.5921384,-74.0644476
40.7597136,-73.7612551
40.6589031,-73.7677431
40.752757,-73.8943303
40.6980477,-73.9757834
40.6861754,-73.9704693
40.6909728,-73.8143829
40.7406164,-73.8172037
40.7101329,-73.7882472
40.6625545,-73.9089197
40.6940499,-73.9532573
40.7088677,-73.9062558
40.6763471,-73.9923678
40.6177942,-73.9599925
40.6067627,-74.1658237
40.758092,-73.7958049
40.7484074,-73.9709361
40.8395992,-73.8692086
40.6770446,-74.0007174
40.7185226,-73.9083093
40.5604755,-74.1668892
40.7994585,-73.9515291
40.7858983,-73.783366
40.8341831,-73.8785643
40.6857533,-73.8407694
40.6748475,-73.7998235
40.6673879,-73.8870831
40.6913949,-73.820923
40.7640562,-73.9647563
40.7149341,-73.7931487
40.8382943,-73.8862329
40.6521273,-73.9740017
40.7296633,-73.7951127
40.7469666,-73.7571324
40.5928174,-73.908068
40.73477,-73.8745815
40.6725752,-73.8444707
40.6632167,-73.7578302
40.8268416,-73.9162358
40.7382609,-73.7233738
40.7187947,-73.9890116
40.8995042,-73.8569981
40.7979446,-73.9421216
40.8194901,-73.8159718
40.7587426,-73.8906895
40.6911532,-73.8434358
40.6980995,-73.992708
40.6898386,-73.9451975
40.7035774,-73.8096952
40.5774022,-73.9540337
40.7021437,-73.8108318
40.85517,-73.8018799
40.6208177,-73.9566911
40.5530191,-74.1521382
40.6406294,-74.0257236
40.61871,-73.9171706
40.6922506,-73.998929
40.8627785,-73.9061582
40.6736212,-73.8842138
40.6708977,-73.953187
40.6543568,-73.7319712
40.812866,-73.9345701
40.8398422,-73.8284417
40.7174654,-73.733366
40.6578502,-73.9164733
40.6902407,-73.9481865
40.7444713,-73.9115071
40.6860873,-73.9826602
40.6219955,-73.9765674
40.8431812,-73.8470138
40.6681684,-73.9772073
40.6569634,-74.0087905
40.8794595,-73.8635865
40.7675816,-73.910888
40.7611265,-73.7636181
40.6225661,-73.9979863
40.8127513,-73.9455695
40.6076704,-74.0335894
40.7901567,-73.9367462
40.5662266,-74.1202395
40.8846905,-73.8359134
40.5873824,-73.9542141
40.6650336,-73.8186198
40.7742266,-73.9811136
40.8295585,-73.8687188
40.753146,-73.890612
40.6954886,-73.7546441
40.7358968,-73.892311
40.7190565,-73.8331917
40.6576664,-74.0009227
40.7872495,-73.8205532
40.754816,-73.8588969
40.5600345,-74.1624615
40.609974,-73.9353335
40.7371034,-73.7811719
40.602892,-73.7503532
40.8522692,-73.860183
40.7445621,-73.9713709
40.7391115,-73.9429918
40.5754964,-73.9787796
40.6614528,-73.8481443
40.822433,-73.872941
40.7037643,-73.9426145
40.7639802,-73.9105065
40.6082027,-73.9207095
40.8296875,-73.8252953
40.8588701,-73.8695177
40.6817923,-73.8097898
40.7294318,-73.978027
40.688434,-73.8381055
40.7660886,-73.8755333
40.6956336,-73.7787476
40.6889579,-73.7620421
40.6471826,-73.9813298
40.8132149,-73.8909757
40.7743233,-73.9614762
40.7499862,-73.8184231
40.773734,-73.9640111
40.7381374,-74.0038755
40.7466689,-73.8748947
40.7224983,-73.9768929
40.7626803,-73.7705182
40.6942416,-73.8108974
40.5617067,-74.1600578
40.7111321,-73.7616528
40.612609,-74.0926978
40.6857635,-73.9414942
40.7328536,-74.0075232
40.6431132,-74.1127533
40.7057956,-74.0098645
40.7017674,-73.8161641
40.7782883,-73.913755
40.7465803,-73.943765
40.8341632,-73.9222182
40.7153605,-73.8569495
40.6344805,-73.9621983
40.8834934,-73.9104035
40.6679771,-73.7981319
40.7083514,-74.0004833
40.861425,-73.8280022
40.6423428,-73.893961
40.6709102,-73.8936308
40.7466452,-73.7117757
40.6164373,-73.9295173
40.6872462,-73.9546828
40.6983198,-73.9001002
40.5535803,-74.2012994
40.6963198,-73.9606197
40.7241441,-73.7360271
40.6371927,-74.1070541
40.8483905,-73.8932024
40.7661449,-73.9972347
40.6193921,-73.9474454
40.7387549,-74.0064593
40.8137456,-73.9313928
40.6981572,-73.8696833
40.6340258,-73.9502297
40.7005169,-73.8983694
40.6998829,-73.9082989
40.7576838,-73.8857533
40.5827584,-74.1304
40.8518553,-73.8337569
40.8076285,-73.8714713
40.8684732,-73.9240365
40.6336728,-74.1294403
40.656964,-73.8432169
40.5758373,-73.9603884
40.6567645,-73.9181469
40.6469261,-74.0012504
40.6299426,-73.94645
40.6610144,-73.9085253
40.7222897,-73.8673103
40.6360046,-73.9982634
40.8828538,-73.9035731
40.5951359,-73.7532016
40.8919312,-73.8480699
40.6895707,-73.778912
40.6704601,-73.8878674
40.763883,-73.7267076
40.5947375,-73.9517533
40.7997174,-73.9299047
40.6757932,-73.9443762
40.6957268,-73.735761
40.6701962,-73.995393
40.7452011,-73.8248925
40.6617443,-73.9478338
40.6710681,-73.9014279
40.8710447,-73.9157463
40.6967494,-73.9061178
40.6908834,-73.9125014
40.7679685,-73.9682164
40.7239083,-73.9376185
40.8421538,-73.9422783
40.7281373,-73.7276011
40.7621138,-73.8701188
40.6728513,-73.8124145
40.7313599,-73.7968574
40.6086739,-73.9543904
40.7416973,-73.7956458
40.7149449,-73.8336835
40.7844966,-73.9575487
40.7040331,-73.793792
40.7769346,-73.8471227
40.737229,-74.0006459
40.7243677,-73.7550075
40.5483773,-74.1892979
40.6212596,-73.9983898
40.6933586,-73.7520628
40.731516,-73.8013671
40.6700025,-73.7785875
40.7630828,-73.814153
40.7307156,-73.995562
40.7549873,-73.7453459
40.879256,-73.9199551
40.8650167,-73.8249131
40.629356,-73.9872575
40.7069425,-74.0135184
40.574313,-74.1090483
40.6961518,-73.8090925
40.7153257,-73.7866219
40.5068357,-74.2452066
40.8596739,-73.8597987
40.7469365,-73.8986161
40.6346086,-74.1580637
40.7220065,-73.9165552
40.7527985,-73.8610559
40.6270108,-74.0325559
40.7426091,-73.8937653
40.7115322,-73.895943
40.8353429,-73.8650755
40.7090092,-73.8326235
40.6807974,-73.9583971
40.7653202,-73.8890397
40.7015271,-73.9867496
40.8621933,-73.8716885
40.5849485,-73.8188034
40.8225547,-73.8857144
40.8252244,-73.9554355
40.6622469,-73.9888804
40.5988501,-73.7471202
40.6669969,-73.8678817
40.6307552,-74.1165045
40.7380441,-73.9963374
40.7192474,-73.811447
40.5945648,-73.9594663
40.817196,-73.8953154
40.673678,-73.8657559
40.7956337,-73.9324083
40.7836367,-73.8166595
40.7393115,-73.9194673
40.5643097,-74.1185913
40.5604246,-74.1697718
40.8304158,-73.8966966
40.8049049,-73.9188208
40.6756038,-73.8997232
40.8226444,-73.8860546
